,Country Code,Year,Variable,Value
12118,ARG,2015,Manufacturing,14.1815854549835
12119,ARG,2014,Manufacturing,14.7727785491821
12120,ARG,2013,Manufacturing,15.0110542553443
12121,ARG,2012,Manufacturing,15.2168009115954
12122,ARG,2011,Manufacturing,15.8506983942663
12123,ARG,2010,Manufacturing,15.8448608064195
12124,ARG,2009,Manufacturing,15.5837772738051
12125,ARG,2008,Manufacturing,16.5383660984547
12126,ARG,2007,Manufacturing,17.0474154518997
12127,ARG,2006,Manufacturing,17.8777938558849
12128,ARG,2005,Manufacturing,18.340415936715
12129,ARG,2004,Manufacturing,18.9370136214371
12130,ARG,2003,Manufacturing,22.4867505875749
12131,ARG,2002,Manufacturing,20.347773913878
12132,ARG,2001,Manufacturing,16.0932258763829
12133,ARG,2000,Manufacturing,16.4942719439838
12134,ARG,1999,Manufacturing,16.9615250614589
12135,ARG,1998,Manufacturing,17.8379584760908
12136,ARG,1997,Manufacturing,18.227905749866
12137,ARG,1996,Manufacturing,17.5357232920479
12138,ARG,1995,Manufacturing,17.2467521148076
12139,ARG,1994,Manufacturing,17.8190917106899
12140,ARG,1993,Manufacturing,18.2399115325496
12141,ARG,1992,Manufacturing,21.8591315586603
12142,ARG,1991,Manufacturing,24.3864490932335
12143,ARG,1990,Manufacturing,26.7897045521809
12144,ARE,2023,Manufacturing,10.8457903418614
12145,ARE,2022,Manufacturing,9.82074787870336
12146,ARE,2021,Manufacturing,10.0017514978227
12147,ARE,2020,Manufacturing,10.2917800399498
12148,ARE,2019,Manufacturing,8.86735310945576
12149,ARE,2018,Manufacturing,8.92578979196381
12150,ARE,2017,Manufacturing,9.3813808229463
12151,ARE,2016,Manufacturing,9.32746091249346
12152,ARE,2015,Manufacturing,9.1758933544623
12153,ARE,2014,Manufacturing,8.11529453504201
12154,ARE,2013,Manufacturing,7.92574426819244
12155,ARE,2012,Manufacturing,8.08503637411331
12156,ARE,2011,Manufacturing,8.14829315976119
12157,ARE,2010,Manufacturing,8.47542175500539
12158,ARE,2009,Manufacturing,9.19537711686217
12159,ARE,2008,Manufacturing,8.60026538838952
12160,ARE,2007,Manufacturing,9.0255775725641
12161,ARE,2006,Manufacturing,9.65695462798033
12162,ARE,2005,Manufacturing,10.608039735308
12163,ARE,2004,Manufacturing,11.5123829171924
12164,ARE,2003,Manufacturing,12.2624610762446
12165,ARE,2002,Manufacturing,13.0634763203571
12166,ARE,2001,Manufacturing,13.3137591852656
12167,ARE,2000,Manufacturing,9.07200029229159
12168,ARE,1999,Manufacturing,8.55748953651097
12169,ARE,1998,Manufacturing,8.63108731478083
12170,ARE,1997,Manufacturing,7.89550062539303
12171,ARE,1996,Manufacturing,6.63729265402844
12172,ARE,1995,Manufacturing,6.77246265719199
12173,ARE,1994,Manufacturing,6.58769274582126
12174,ARE,1993,Manufacturing,7.8437806072478
12175,ARE,1992,Manufacturing,7.58367150146651
12176,ARE,1991,Manufacturing,7.42306391613121
12177,ARE,1990,Manufacturing,7.4938885157824
12178,AND,2023,Manufacturing,3.39743699615492
12179,AND,2022,Manufacturing,3.57566714740944
12180,AND,2021,Manufacturing,4.06372177575712
12181,AND,2020,Manufacturing,3.73356933178986
12182,AND,2019,Manufacturing,3.67368951398301
12183,AND,2018,Manufacturing,3.61028448557391
12184,AND,2017,Manufacturing,3.74883272584872
12185,AND,2016,Manufacturing,3.74112485956452
12186,AND,2015,Manufacturing,3.70608985448457
12187,AND,2014,Manufacturing,3.67687366253974
12188,AND,2013,Manufacturing,3.83815615460753
12189,AND,2012,Manufacturing,3.72383504240788
12190,AND,2011,Manufacturing,3.66060401500449
12191,AND,2010,Manufacturing,3.69978980213733
12192,AND,2009,Manufacturing,3.61231681311535
12193,AND,2008,Manufacturing,3.57693438403017
12194,AND,2007,Manufacturing,3.39881638773171
12195,AND,2006,Manufacturing,3.43504662211946
12196,AND,2005,Manufacturing,3.47674821321747
12197,AND,2004,Manufacturing,3.65504788618828
12198,AND,2003,Manufacturing,3.61578788906996
12199,AND,2002,Manufacturing,3.43814816998333
12200,AND,2001,Manufacturing,3.45174669836697
12201,AND,2000,Manufacturing,3.83085443139985
12202,ALB,2024,Manufacturing,6.16956820258264
12203,ALB,2023,Manufacturing,6.87772568129271
12204,ALB,2022,Manufacturing,7.50461748873822
12205,ALB,2021,Manufacturing,6.91828942030926
12206,ALB,2020,Manufacturing,7.06941394147026
12207,ALB,2019,Manufacturing,6.9674858625345
12208,ALB,2018,Manufacturing,6.70811506475057
12209,ALB,2017,Manufacturing,6.51640113307682
12210,ALB,2016,Manufacturing,6.30340554104145
12211,ALB,2015,Manufacturing,6.2759154301457
12212,ALB,2014,Manufacturing,5.90710171744016
12213,ALB,2013,Manufacturing,5.74765422818215
12214,ALB,2012,Manufacturing,5.37937812993245
12215,ALB,2011,Manufacturing,6.19222242619904
12216,ALB,2010,Manufacturing,5.96064021748117
12217,ALB,2009,Manufacturing,5.65670894819093
12218,ALB,2008,Manufacturing,5.42275270446205
12219,ALB,2007,Manufacturing,5.73178157063886
12220,ALB,2006,Manufacturing,5.30970953926052
12221,ALB,2005,Manufacturing,4.79412473482729
12222,ALB,2004,Manufacturing,4.47433152934748
12223,ALB,2003,Manufacturing,4.3432071193413
12224,ALB,2002,Manufacturing,4.30775797620938
12225,ALB,2001,Manufacturing,4.33924127218943
12226,ALB,2000,Manufacturing,4.7114591532226
12227,ALB,1999,Manufacturing,5.0656135578178
12228,ALB,1998,Manufacturing,5.13168815921025
12229,ALB,1997,Manufacturing,5.18301860252376
12230,ALB,1996,Manufacturing,5.55414354336552
12231,ALB,1995,Manufacturing,5.7792679641904
12232,AGO,2024,Manufacturing,8.25719128395082
12233,AGO,2023,Manufacturing,7.99098469427688
12234,AGO,2022,Manufacturing,7.44976869920042
12235,AGO,2021,Manufacturing,6.54051297580083
12236,AGO,2020,Manufacturing,7.06304272536463
12237,AGO,2019,Manufacturing,6.13744698434697
12238,AGO,2018,Manufacturing,6.05946923337998
12239,AGO,2017,Manufacturing,6.58054965735374
12240,AGO,2016,Manufacturing,6.75268074236392
12241,AGO,2015,Manufacturing,5.68514480307257
12242,AGO,2014,Manufacturing,4.76307157240238
12243,AGO,2013,Manufacturing,4.82734265180973
12244,AGO,2012,Manufacturing,4.40328953329052
12245,AGO,2011,Manufacturing,4.16780473313727
12246,AGO,2010,Manufacturing,4.54177403520362
12247,AGO,2009,Manufacturing,5.10942154872725
12248,AGO,2008,Manufacturing,3.46173680669987
12249,AGO,2007,Manufacturing,3.399491640092
12250,AGO,2006,Manufacturing,3.61281577438344
12251,AGO,2005,Manufacturing,3.91288354903499
12252,AGO,2004,Manufacturing,4.68193830870652
12253,AGO,2003,Manufacturing,3.99981452887264
12254,AGO,2002,Manufacturing,3.66182566484066
12255,AGO,2001,Manufacturing,3.87310081436431
12256,AGO,2000,Manufacturing,2.89016332100962
12257,AGO,1999,Manufacturing,3.22287577892959
12258,AGO,1998,Manufacturing,6.25937084278895
12259,AGO,1997,Manufacturing,4.37839118384962
12260,AGO,1996,Manufacturing,3.44574999431473
12261,AGO,1995,Manufacturing,3.64628079359054
12262,AFG,2023,Manufacturing,7.5409168634476
12263,AFG,2022,Manufacturing,10.1902619598408
12264,AFG,2021,Manufacturing,8.49315681616916
12265,AFG,2020,Manufacturing,7.52811462924912
12266,AFG,2019,Manufacturing,7.04318108092508
12267,AFG,2018,Manufacturing,6.16017721650239
12268,AFG,2017,Manufacturing,3.53042246146676
12269,AFG,2016,Manufacturing,4.1141966128347
12270,AFG,2015,Manufacturing,11.4200060049012
12271,AFG,2014,Manufacturing,11.477587555803
12272,AFG,2013,Manufacturing,11.4998672561905
12273,AFG,2012,Manufacturing,12.4860851363953
12274,AFG,2011,Manufacturing,13.7791892429929
12275,AFG,2010,Manufacturing,12.5225768432907
12276,AFG,2009,Manufacturing,13.14987660941
12277,AFG,2008,Manufacturing,17.839116299
12278,AFG,2007,Manufacturing,17.7473095255876
12279,AFG,2006,Manufacturing,16.3855371972017
12280,AFG,2005,Manufacturing,16.5982122192596
12281,AFG,2004,Manufacturing,17.5540062570161
12282,AFG,2003,Manufacturing,16.9238662341696
12283,AFG,2002,Manufacturing,18.8227521829407
12284,ABW,2019,Manufacturing,2.56243337150077
12285,ABW,2018,Manufacturing,3.22501820314885
12286,ABW,2017,Manufacturing,3.73375379915049
12287,ABW,2016,Manufacturing,3.68902469279816
12288,ABW,2015,Manufacturing,3.58527899141791
12289,ABW,2014,Manufacturing,3.43935218464331
12290,ABW,2013,Manufacturing,3.26264307471188
12291,ABW,2012,Manufacturing,1.99163765537339
12292,ABW,2011,Manufacturing,4.20609398852294
12293,ABW,2010,Manufacturing,2.86046777972098
12294,ABW,2009,Manufacturing,4.20598999407169
12295,ABW,2008,Manufacturing,6.67084036318234
12296,ABW,2007,Manufacturing,6.66602266899619
12297,ABW,2006,Manufacturing,6.56566033561861
12298,ABW,2005,Manufacturing,6.18729480964419
12299,ABW,2004,Manufacturing,5.62202020887743
12300,ABW,2003,Manufacturing,4.77750508341168
12301,ABW,2002,Manufacturing,4.4258336418259
12302,ABW,2001,Manufacturing,4.27707297760187
12303,ABW,2000,Manufacturing,4.10096377494424
12304,ABW,1999,Manufacturing,3.59922178988327
12305,ABW,1998,Manufacturing,2.7940288493794
12306,ABW,1997,Manufacturing,2.47702407002188
12307,ABW,1996,Manufacturing,2.51012145748988
12308,ABW,1995,Manufacturing,2.51776649746193
12309,ZWE,2024,Industry,31.8073880040354
12310,ZWE,2023,Industry,26.3010599295188
12311,ZWE,2022,Industry,39.6916413837249
12312,ZWE,2021,Industry,28.8055859597976
12313,ZWE,2020,Industry,32.7675182839849
12314,ZWE,2019,Industry,32.0259428789891
12315,ZWE,2018,Industry,31.0379107312087
12316,ZWE,2017,Industry,32.0155841603676
12317,ZWE,2016,Industry,22.1149729977438
12318,ZWE,2015,Industry,22.3584627587732
12319,ZWE,2014,Industry,23.7185157536991
12320,ZWE,2013,Industry,23.7996368686109
12321,ZWE,2012,Industry,25.3307428203126
12322,ZWE,2011,Industry,21.7204779265502
12323,ZWE,2010,Industry,20.6938109160792
12324,ZWE,2009,Industry,21.4542439665372
12325,ZWE,2008,Industry,30.4829618515087
12326,ZWE,2007,Industry,32.4620596857102
12327,ZWE,2006,Industry,30.6507755979564
12328,ZWE,2005,Industry,26.4779794854587
12329,ZWE,2004,Industry,24.3827492442468
12330,ZWE,1999,Industry,19.1164172608536
12331,ZWE,1998,Industry,20.8061545822736
12332,ZWE,1997,Industry,22.5336522176565
12333,ZWE,1996,Industry,23.0023860458559
12334,ZWE,1995,Industry,25.7002352617515
12335,ZWE,1994,Industry,29.1529407496363
12336,ZWE,1993,Industry,30.4630297756946
12337,ZWE,1992,Industry,37.2121446341732
12338,ZWE,1991,Industry,33.2005540207301
12339,ZWE,1990,Industry,29.8036672372729
12340,ZMB,2024,Industry,37.4729986648704
12341,ZMB,2023,Industry,35.107778069402
12342,ZMB,2022,Industry,35.2838210182449
12343,ZMB,2021,Industry,41.8319384724467
12344,ZMB,2020,Industry,40.1976896628281
12345,ZMB,2019,Industry,34.9419812171167
12346,ZMB,2018,Industry,34.4853215849232
12347,ZMB,2017,Industry,37.3040449214626
12348,ZMB,2016,Industry,34.8771666095938
12349,ZMB,2015,Industry,33.65724911523
12350,ZMB,2014,Industry,32.9441480248783
12351,ZMB,2013,Industry,32.5564491082462
12352,ZMB,2012,Industry,32.0106503918136
12353,ZMB,2011,Industry,34.4442819243584
12354,ZMB,2010,Industry,32.2389147610701
12355,ZMB,2009,Industry,30.2244688791227
12356,ZMB,2008,Industry,30.9906155705809
12357,ZMB,2007,Industry,31.9096804308122
12358,ZMB,2006,Industry,30.3961173223662
12359,ZMB,2005,Industry,26.8496240283076
12360,ZMB,2004,Industry,25.6961251757115
12361,ZMB,2003,Industry,24.1349730396824
12362,ZMB,2002,Industry,23.8755524352252
12363,ZMB,2001,Industry,23.3606116903584
12364,ZMB,2000,Industry,23.2438941549244
12365,ZMB,1999,Industry,22.8198423592505
12366,ZMB,1998,Industry,27.2773913264713
12367,ZMB,1997,Industry,32.3806375563294
12368,ZMB,1996,Industry,33.2019994461786
12369,ZMB,1995,Industry,34.3135138066491
12370,ZMB,1994,Industry,37.3249460731444
12371,ZMB,1993,Industry,37.4428935375837
12372,ZMB,1992,Industry,43.7348041659936
12373,ZMB,1991,Industry,46.2836924661369
12374,ZMB,1990,Industry,45.2940709370037
12375,ZAF,2024,Industry,24.4127709049715
12376,ZAF,2023,Industry,24.6196414681078
12377,ZAF,2022,Industry,24.9348725792342
12378,ZAF,2021,Industry,24.8691650397379
12379,ZAF,2020,Industry,23.3394384079582
12380,ZAF,2019,Industry,23.6220152843652
12381,ZAF,2018,Industry,23.5370608392744
12382,ZAF,2017,Industry,23.6105564955695
12383,ZAF,2016,Industry,23.7825372977493
12384,ZAF,2015,Industry,23.7323079746326
12385,ZAF,2014,Industry,24.3052820058227
12386,ZAF,2013,Industry,24.5517417673484
12387,ZAF,2012,Industry,24.4686002355753
12388,ZAF,2011,Industry,24.8394911507999
12389,ZAF,2010,Industry,25.3034630993363
12390,ZAF,2009,Industry,25.7430761887593
12391,ZAF,2008,Industry,26.9415561091344
12392,ZAF,2007,Industry,25.2946183090828
12393,ZAF,2006,Industry,24.8591176319147
12394,ZAF,2005,Industry,26.0150792659507
12395,ZAF,2004,Industry,26.3036366679746
12396,ZAF,2003,Industry,26.8928680646111
12397,ZAF,2002,Industry,28.5059160154765
12398,ZAF,2001,Industry,28.531613122664
12399,ZAF,2000,Industry,28.2297555130289
12400,ZAF,1999,Industry,27.6656022125323
12401,ZAF,1998,Industry,28.576366566325
12402,ZAF,1997,Industry,29.2506309429667
12403,ZAF,1996,Industry,29.8899862560641
12404,ZAF,1995,Industry,30.9818655662995
12405,ZAF,1994,Industry,31.230316330669
12406,ZAF,1993,Industry,31.9307593029594
12407,ZAF,1992,Industry,33.060858320151
12408,ZAF,1991,Industry,34.4217067552365
12409,ZAF,1990,Industry,35.6076007199649
12410,YEM,2018,Industry,25.4429978430802
12411,YEM,2017,Industry,25.9240409651209
12412,YEM,2016,Industry,25.9022680665842
12413,YEM,2015,Industry,33.8661593527785
12414,YEM,2014,Industry,39.8882580148736
12415,YEM,2013,Industry,38.9944141505545
12416,YEM,2012,Industry,39.7484554361994
12417,YEM,2011,Industry,53.1065650909927
12418,YEM,2010,Industry,52.9607477517213
12419,YEM,2009,Industry,52.7856660563457
12420,YEM,2008,Industry,52.5715277111729
12421,YEM,2007,Industry,52.3036364513925
12422,YEM,2006,Industry,51.9588106170624
12423,YEM,2005,Industry,51.5233832621526
12424,YEM,2004,Industry,47.8015521496085
12425,YEM,2003,Industry,45.9141110094936
12426,YEM,2002,Industry,45.1536229524171
12427,YEM,2001,Industry,44.9083545705105
12428,YEM,2000,Industry,48.7835790730058
12429,YEM,1999,Industry,43.102259288301
12430,YEM,1998,Industry,34.6870068699482
12431,YEM,1997,Industry,45.1081445658861
12432,YEM,1996,Industry,43.6912860353771
12433,YEM,1995,Industry,33.6119549369805
12434,YEM,1994,Industry,27.7796257807996
12435,YEM,1993,Industry,28.8788035654775
12436,YEM,1992,Industry,31.3886457077685
12437,YEM,1991,Industry,34.6870784979447
12438,YEM,1990,Industry,38.5839100824981
12439,XKX,2024,Industry,26.1980010479943
12440,XKX,2023,Industry,26.3457033566293
12441,XKX,2022,Industry,27.2441813918075
12442,XKX,2021,Industry,27.4491619936227
12443,XKX,2020,Industry,27.5584566251826
12444,XKX,2019,Industry,27.0883844668186
12445,XKX,2018,Industry,27.9083585287373
12446,XKX,2017,Industry,27.5275719677758
12447,XKX,2016,Industry,26.8584265970502
12448,XKX,2015,Industry,26.9432328185615
12449,XKX,2014,Industry,26.5170668316715
12450,XKX,2013,Industry,27.1872162974146
12451,XKX,2012,Industry,27.508476689053
12452,XKX,2011,Industry,27.5148247197483
12453,XKX,2010,Industry,27.0411983160464
12454,XKX,2009,Industry,27.9905418756324
12455,XKX,2008,Industry,27.0433986441086
12456,WSM,2024,Industry,10.94523786164
12457,WSM,2023,Industry,10.9078361434977
12458,WSM,2022,Industry,11.4247607937656
12459,WSM,2021,Industry,11.1297573849708
12460,WSM,2020,Industry,11.1223756527207
12461,WSM,2019,Industry,11.9596393238611
12462,WSM,2018,Industry,11.7204111149327
12463,WSM,2017,Industry,13.1849554636851
12464,WSM,2016,Industry,14.408683481377
12465,WSM,2015,Industry,14.5012807041262
12466,WSM,2014,Industry,15.2095204342126
12467,WSM,2013,Industry,15.1467287917872
12468,WSM,2012,Industry,16.3070738394005
12469,WSM,2011,Industry,15.766152527034
12470,WSM,2010,Industry,14.7777818454724
12471,WSM,2009,Industry,22.4714571910199
12472,WSM,2008,Industry,30.6045956016331
12473,WSM,2007,Industry,31.214843755466
12474,WSM,2006,Industry,31.3319535429466
12475,WSM,2005,Industry,31.5654807150702
12476,WSM,2004,Industry,32.3616645013541
12477,WSM,2003,Industry,31.0083906253848
12478,WSM,2002,Industry,30.0120902795379
12479,WSM,2001,Industry,29.4524257767869
12480,WSM,2000,Industry,27.7265036026668
12481,WSM,1999,Industry,27.2079388995037
12482,WSM,1998,Industry,23.171589562107
12483,WSM,1997,Industry,24.8975391877605
12484,WSM,1996,Industry,26.8949620745344
12485,WSM,1995,Industry,28.1439972354418
12486,WSM,1994,Industry,27.4580688073534
12487,VUT,2022,Industry,7.54647152830347
12488,VUT,2021,Industry,8.77215825598482
12489,VUT,2020,Industry,10.2793317386042
12490,VUT,2019,Industry,9.502093997208
12491,VUT,2018,Industry,10.0951662680732
12492,VUT,2017,Industry,10.1699916743073
12493,VUT,2016,Industry,10.4769109101537
12494,VUT,2015,Industry,10.7490519094664
12495,VUT,2014,Industry,7.50006657257742
12496,VUT,2013,Industry,8.21151592925291
12497,VUT,2012,Industry,7.87407257715292
12498,VUT,2011,Industry,9.99492054277629
12499,VUT,2010,Industry,12.8730998830697
12500,VUT,2009,Industry,11.1955989060499
12501,VUT,2008,Industry,9.10913251925229
12502,VUT,2007,Industry,7.94926084161972
12503,VUT,2006,Industry,8.09487564543005
12504,VUT,2005,Industry,7.84740891814221
12505,VUT,2004,Industry,7.59748057740852
12506,VUT,2003,Industry,8.18998048145738
12507,VUT,2002,Industry,8.95138565917982
12508,VUT,2001,Industry,9.04749199573106
12509,VUT,2000,Industry,11.2229908389199
12510,VUT,1999,Industry,8.32249298991125
12511,VUT,1998,Industry,8.17412622955721
12512,VUT,1997,Industry,8.50787825096501
12513,VUT,1996,Industry,9.93493150684932
12514,VUT,1995,Industry,11.4799842592924
12515,VUT,1994,Industry,11.9136891633583
12516,VUT,1993,Industry,9.42320315063997
12517,VUT,1992,Industry,10.2281833902737
12518,VUT,1991,Industry,11.9323993773627
12519,VUT,1990,Industry,13.2126055946178
12520,VNM,2024,Industry,37.6414652034247
12521,VNM,2023,Industry,37.5815697548824
12522,VNM,2022,Industry,38.4823612398341
12523,VNM,2021,Industry,37.3915192469302
12524,VNM,2020,Industry,36.7437132938801
12525,VNM,2019,Industry,36.8031368977554
12526,VNM,2018,Industry,36.5424334086447
12527,VNM,2017,Industry,35.3903640729728
12528,VNM,2016,Industry,34.1152288612372
12529,VNM,2015,Industry,34.2665466382117
12530,VNM,2014,Industry,35.2985684880333
12531,VNM,2013,Industry,35.575150437736
12532,VNM,2012,Industry,35.8602323946766
12533,VNM,2011,Industry,34.580408780539
12534,VNM,2010,Industry,33.0228771360005
12535,VNM,2009,Industry,37.3881863793419
12536,VNM,2008,Industry,37.0776963788801
12537,VNM,2007,Industry,38.5116248479069
12538,VNM,2006,Industry,38.5847310338981
12539,VNM,2005,Industry,38.1311399002846
12540,VNM,2004,Industry,40.2087495299221
12541,VNM,2003,Industry,39.4700078083864
12542,VNM,2002,Industry,38.4866787864761
12543,VNM,2001,Industry,38.1294216644677
12544,VNM,2000,Industry,36.7307753268455
12545,VNM,1999,Industry,34.4947517390022
12546,VNM,1998,Industry,32.4912677242346
12547,VNM,1997,Industry,32.0751347955985
12548,VNM,1996,Industry,29.7298886912026
12549,VNM,1995,Industry,28.755919822449
12550,VNM,1994,Industry,28.8684508272934
12551,VNM,1993,Industry,28.9003122816524
12552,VNM,1992,Industry,27.2635978721094
12553,VNM,1991,Industry,23.7944385779655
12554,VNM,1990,Industry,22.6742938863068
12555,VEN,2014,Industry,37.2446888923877
12556,VEN,2013,Industry,44.7261612207658
12557,VEN,2012,Industry,45.1601984347976
12558,VEN,2011,Industry,48.6321324133785
12559,VEN,2010,Industry,48.4086022795909
12560,VEN,2009,Industry,40.8120935299234
12561,VEN,2008,Industry,50.6124593374834
12562,VEN,2007,Industry,49.2828626757633
12563,VEN,2006,Industry,51.9276623968995
12564,VEN,2005,Industry,53.0883974696502
12565,VEN,2004,Industry,51.1134764353283
12566,VEN,2003,Industry,48.8417070697998
12567,VEN,2002,Industry,46.6549699116747
12568,VEN,2001,Industry,42.9102931639246
12569,VEN,2000,Industry,46.4048482561673
12570,VEN,1999,Industry,41.940661829383
12571,VEN,1998,Industry,40.5740835171807
12572,VEN,1997,Industry,46.3535894096273
12573,VEN,1996,Industry,44.7587058654958
12574,VEN,1995,Industry,37.6511553750393
12575,VEN,1994,Industry,40.8673949058301
12576,VEN,1993,Industry,48.6611148016384
12577,VEN,1992,Industry,51.4900000798745
12578,VEN,1991,Industry,53.4922495269123
12579,VEN,1990,Industry,57.7474233973205
12580,VCT,2024,Industry,15.4209047323377
12581,VCT,2023,Industry,14.7472919199735
12582,VCT,2022,Industry,14.6172883881669
12583,VCT,2021,Industry,12.8730573511209
12584,VCT,2020,Industry,12.5582072800332
12585,VCT,2019,Industry,13.69401619005
12586,VCT,2018,Industry,14.5575849461195
12587,VCT,2017,Industry,14.6706100723592
12588,VCT,2016,Industry,14.3822033821215
12589,VCT,2015,Industry,14.9489099213637
12590,VCT,2014,Industry,14.1124131006087
12591,VCT,2013,Industry,14.7069261247007
12592,VCT,2012,Industry,14.5760767657253
12593,VCT,2011,Industry,15.1351236077184
12594,VCT,2010,Industry,15.903054750972
12595,VCT,2009,Industry,15.8660687716811
12596,VCT,2008,Industry,15.7098142403655
12597,VCT,2007,Industry,17.5789207618579
12598,VCT,2006,Industry,15.9185016274684
12599,VCT,2005,Industry,15.803460598478
12600,VCT,2004,Industry,16.1819535599222
12601,VCT,2003,Industry,15.7103068403561
12602,VCT,2002,Industry,15.3325637846608
12603,VCT,2001,Industry,16.2047821116351
12604,VCT,2000,Industry,16.6518139228873
12605,VCT,1999,Industry,17.8484084402904
12606,VCT,1998,Industry,19.2491846506141
12607,VCT,1997,Industry,19.0291593005176
12608,VCT,1996,Industry,17.617483408192
12609,VCT,1995,Industry,17.9613698694358
12610,VCT,1994,Industry,18.9286098172698
12611,VCT,1993,Industry,18.3782518142892
12612,VCT,1992,Industry,17.93742671357
12613,VCT,1991,Industry,17.0720452299285
12614,VCT,1990,Industry,16.3931767823849
12615,UZB,2024,Industry,31.8097631182563
12616,UZB,2023,Industry,31.0244117605751
12617,UZB,2022,Industry,31.4813507507112
12618,UZB,2021,Industry,32.3968180112869
12619,UZB,2020,Industry,32.0252433250071
12620,UZB,2019,Industry,31.9991183695607
12621,UZB,2018,Industry,28.6428986359695
12622,UZB,2017,Industry,24.7253778434458
12623,UZB,2016,Industry,22.9212712989472
12624,UZB,2015,Industry,22.520460823215
12625,UZB,2014,Industry,22.0708925481202
12626,UZB,2013,Industry,21.2945196362137
12627,UZB,2012,Industry,20.427938155189
12628,UZB,2011,Industry,19.7779804592697
12629,UZB,2010,Industry,21.2295148101409
12630,UZB,2009,Industry,30.3526438159739
12631,UZB,2008,Industry,29.0650709010567
12632,UZB,2007,Industry,26.8627172756297
12633,UZB,2006,Industry,26.8384702412792
12634,UZB,2005,Industry,26.0120326061017
12635,UZB,2004,Industry,22.3056846912976
12636,UZB,2003,Industry,20.445956928078
12637,UZB,2002,Industry,19.3887412418459
12638,UZB,2001,Industry,19.9520841370069
12639,UZB,2000,Industry,20.2297579555228
12640,UZB,1999,Industry,21.0461041218419
12641,UZB,1998,Industry,22.4
12642,UZB,1997,Industry,22.8733761248119
12643,UZB,1996,Industry,26.0832065159454
12644,UZB,1995,Industry,24.1434498738884
12645,UZB,1994,Industry,24.2530549835382
12646,UZB,1993,Industry,31.2326868275451
12647,UZB,1992,Industry,36.126464760699
12648,UZB,1991,Industry,36.6821393582055
12649,UZB,1990,Industry,33.3141126843949
12650,USA,2024,Industry,17.3256435093639
12651,USA,2023,Industry,17.7458700641459
12652,USA,2022,Industry,18.0835980676354
12653,USA,2021,Industry,17.4953806127239
12654,USA,2020,Industry,17.1157864026612
12655,USA,2019,Industry,17.8615098192747
12656,USA,2018,Industry,18.322339546514
12657,USA,2017,Industry,18.0039396083092
12658,USA,2016,Industry,17.6936367639669
12659,USA,2015,Industry,18.3066822723715
12660,USA,2014,Industry,19.1787683626741
12661,USA,2013,Industry,19.199803704625
12662,USA,2012,Industry,19.1794558498631
12663,USA,2011,Industry,19.4538919001942
12664,USA,2010,Industry,19.2672176722249
12665,USA,2009,Industry,19.3014095044594
12666,USA,2008,Industry,20.8737969251168
12667,USA,2007,Industry,21.4692141093812
12668,USA,2006,Industry,21.6449135733179
12669,USA,2005,Industry,21.223722595801
12670,USA,2004,Industry,20.9373001791901
12671,USA,2003,Industry,20.7056548930952
12672,USA,2002,Industry,20.6038132297714
12673,USA,2001,Industry,21.405369474696
12674,USA,2000,Industry,22.4531048433355
12675,USA,1999,Industry,22.550505795141
12676,USA,1998,Industry,22.6836424039016
12677,USA,1997,Industry,23.1882359908748
12678,URY,2024,Industry,16.7572573016825
12679,URY,2023,Industry,16.7520259965349
12680,URY,2022,Industry,17.7086542108617
12681,URY,2021,Industry,17.7321588983411
12682,URY,2020,Industry,16.9555909661564
12683,URY,2019,Industry,17.5601694192064
12684,URY,2018,Industry,18.3333886744675
12685,URY,2017,Industry,18.0319037217202
12686,URY,2016,Industry,18.8673144534742
12687,URY,2015,Industry,25.4417580545225
12688,URY,2014,Industry,24.7006411459084
12689,URY,2013,Industry,23.6692403427945
12690,URY,2012,Industry,22.8622289256151
12691,URY,2011,Industry,22.7051202439987
12692,URY,2010,Industry,24.5288557176886
12693,URY,2009,Industry,24.0794070442123
12694,URY,2008,Industry,22.7673513144942
12695,URY,2007,Industry,23.644048640083
12696,URY,2006,Industry,22.8965222038345
12697,URY,2005,Industry,23.7753368710773
12698,URY,2004,Industry,22.4348058065943
12699,URY,2003,Industry,23.0937944115791
12700,URY,2002,Industry,21.8623288483766
12701,URY,2001,Industry,21.9351337396218
12702,URY,2000,Industry,22.0452037217921
12703,URY,1999,Industry,23.3221437951584
12704,URY,1998,Industry,23.4060788967735
12705,URY,1997,Industry,23.5236979088515
12706,URY,1996,Industry,28.5454956882233
12707,URY,1995,Industry,28.9189850058435
12708,URY,1994,Industry,27.9965971554285
12709,URY,1993,Industry,29.6644392990948
12710,URY,1992,Industry,32.7821761160779
12711,URY,1991,Industry,35.5486582037345
12712,URY,1990,Industry,34.6424446889034
12713,UKR,2024,Industry,19.0250669209845
12714,UKR,2023,Industry,19.0867598647608
12715,UKR,2022,Industry,18.0108316024427
12716,UKR,2021,Industry,23.1537142195647
12717,UKR,2020,Industry,20.7999429657705
12718,UKR,2019,Industry,22.5804196823995
12719,UKR,2018,Industry,23.2933329813033
12720,UKR,2017,Industry,23.2888002154817
12721,UKR,2016,Industry,23.1783620717483
12722,UKR,2015,Industry,21.7279577419459
12723,UKR,2014,Industry,22.8189915653958
12724,UKR,2013,Industry,22.4302649907366
12725,UKR,2012,Industry,24.2660524050508
12726,UKR,2011,Industry,24.8391242667758
12727,UKR,2010,Industry,25.6492814021248
12728,UKR,2009,Industry,24.759831137373
