,Country Code,Year,Variable,Value,Country Name
14809,MMR,2016,Industry,34.8095048832944,Myanmar
14810,MMR,2015,Industry,34.4688212621502,Myanmar
14811,MMR,2014,Industry,34.4897147952325,Myanmar
14812,MMR,2013,Industry,32.3622196006021,Myanmar
14813,MMR,2012,Industry,32.3730207966326,Myanmar
14814,MMR,2011,Industry,31.2916488307023,Myanmar
14815,MMR,2010,Industry,26.4680642743774,Myanmar
14816,MMR,2009,Industry,24.5320050982062,Myanmar
14817,MMR,2008,Industry,22.6658154224732,Myanmar
14818,MMR,2007,Industry,20.4091296662276,Myanmar
14819,MMR,2006,Industry,19.2372930203744,Myanmar
14820,MMR,2005,Industry,17.512204636055,Myanmar
14821,MMR,2004,Industry,16.3663619555986,Myanmar
14822,MMR,2003,Industry,14.2582573952557,Myanmar
14823,MMR,2002,Industry,13.0068954922166,Myanmar
14824,MMR,2001,Industry,10.5804943321805,Myanmar
14825,MMR,2000,Industry,9.69226113586128,Myanmar
14826,MLT,2024,Industry,11.4267996430151,Malta
14827,MLT,2023,Industry,11.8069100820798,Malta
14828,MLT,2022,Industry,11.8960084189782,Malta
14829,MLT,2021,Industry,12.0207569617155,Malta
14830,MLT,2020,Industry,12.2691175489107,Malta
14831,MLT,2019,Industry,12.0664713713003,Malta
14832,MLT,2018,Industry,11.5158115860279,Malta
14833,MLT,2017,Industry,11.4560569395944,Malta
14834,MLT,2016,Industry,12.278697193042,Malta
14835,MLT,2015,Industry,12.0903046948537,Malta
14836,MLT,2014,Industry,13.0759999781862,Malta
14837,MLT,2013,Industry,14.559529637149,Malta
14838,MLT,2012,Industry,15.074609624433,Malta
14839,MLT,2011,Industry,16.4457629303318,Malta
14840,MLT,2010,Industry,17.4439389037771,Malta
14841,MLT,2009,Industry,17.655257440961,Malta
14842,MLT,2008,Industry,19.3024237465671,Malta
14843,MLT,2007,Industry,18.50926725004,Malta
14844,MLT,2006,Industry,19.8027225091423,Malta
14845,MLT,2005,Industry,20.73944585998,Malta
14846,MLT,2004,Industry,22.2274192080856,Malta
14847,MLT,2003,Industry,24.5360080620593,Malta
14848,MLT,2002,Industry,24.7690881424424,Malta
14849,MLT,2001,Industry,23.8497437089857,Malta
14850,MLT,2000,Industry,26.9973847512276,Malta
14851,MLT,1999,Industry,24.7546261156333,Malta
14852,MLT,1998,Industry,26.2249903544067,Malta
14853,MLT,1997,Industry,25.5345394736842,Malta
14854,MLT,1996,Industry,26.0258607259698,Malta
14855,MLT,1995,Industry,26.2177932210057,Malta
14856,MLT,1994,Industry,46.8735922566449,Malta
14857,MLT,1993,Industry,45.4904995114451,Malta
14858,MLT,1992,Industry,46.7399244295187,Malta
14859,MLT,1991,Industry,49.9458078912441,Malta
14860,MLT,1990,Industry,50.7784414751887,Malta
14861,MLI,2024,Industry,22.6651553517647,Mali
14862,MLI,2023,Industry,24.397407413987,Mali
14863,MLI,2022,Industry,24.796496641708,Mali
14864,MLI,2021,Industry,25.7809386341484,Mali
14865,MLI,2020,Industry,26.7389536942111,Mali
14866,MLI,2019,Industry,23.0829741121544,Mali
14867,MLI,2018,Industry,23.2080317204235,Mali
14868,MLI,2017,Industry,22.1743386291663,Mali
14869,MLI,2016,Industry,21.8908239361417,Mali
14870,MLI,2015,Industry,22.3555320283093,Mali
14871,MLI,2014,Industry,23.4386609060195,Mali
14872,MLI,2013,Industry,22.7970762794672,Mali
14873,MLI,2012,Industry,23.9081028780387,Mali
14874,MLI,2011,Industry,24.2628453634457,Mali
14875,MLI,2010,Industry,26.582174947023,Mali
14876,MLI,2009,Industry,26.7507395652983,Mali
14877,MLI,2008,Industry,26.481875371738,Mali
14878,MLI,2007,Industry,27.3213023047178,Mali
14879,MLI,2006,Industry,29.6487224275055,Mali
14880,MLI,2005,Industry,26.3738624155344,Mali
14881,MLI,2004,Industry,24.1883141459689,Mali
14882,MLI,2003,Industry,22.7592079275042,Mali
14883,MLI,2002,Industry,22.6011138032382,Mali
14884,MLI,2001,Industry,22.6703385481688,Mali
14885,MLI,2000,Industry,21.5209477946314,Mali
14886,MLI,1999,Industry,18.226346471891,Mali
14887,MLI,1998,Industry,19.4296130474757,Mali
14888,MLI,1997,Industry,18.7868864931386,Mali
14889,MLI,1996,Industry,17.0628574234017,Mali
14890,MLI,1995,Industry,17.4024339344997,Mali
14891,MLI,1994,Industry,16.6582567314145,Mali
14892,MLI,1993,Industry,15.5761278665051,Mali
14893,MLI,1992,Industry,16.240036849513,Mali
14894,MLI,1991,Industry,16.6567768121374,Mali
14895,MLI,1990,Industry,16.3347253416174,Mali
14896,MKD,2024,Industry,22.6645449228321,North Macedonia
14897,MKD,2023,Industry,23.2579512149476,North Macedonia
14898,MKD,2022,Industry,23.0244680694634,North Macedonia
14899,MKD,2021,Industry,22.5805920939893,North Macedonia
14900,MKD,2020,Industry,22.7433958881186,North Macedonia
14901,MKD,2019,Industry,23.7034834116039,North Macedonia
14902,MKD,2018,Industry,24.0504298826712,North Macedonia
14903,MKD,2017,Industry,24.2589458765972,North Macedonia
14904,MKD,2016,Industry,23.9630460915105,North Macedonia
14905,MKD,2015,Industry,23.9221832208017,North Macedonia
14906,MKD,2014,Industry,22.822578658191,North Macedonia
14907,MKD,2013,Industry,22.1404647622691,North Macedonia
14908,MKD,2012,Industry,21.0808587045723,North Macedonia
14909,MKD,2011,Industry,21.5924220032487,North Macedonia
14910,MKD,2010,Industry,21.0422688522191,North Macedonia
14911,MKD,2009,Industry,18.9727028474128,North Macedonia
14912,MKD,2008,Industry,19.5331292631782,North Macedonia
14913,MKD,2007,Industry,20.5809235456128,North Macedonia
14914,MKD,2006,Industry,21.6625851152789,North Macedonia
14915,MKD,2005,Industry,20.3620070871171,North Macedonia
14916,MKD,2004,Industry,21.0384420875685,North Macedonia
14917,MKD,2003,Industry,22.4884068866443,North Macedonia
14918,MKD,2002,Industry,19.3780672207161,North Macedonia
14919,MKD,2001,Industry,20.5865455856541,North Macedonia
14920,MKD,2000,Industry,21.4063367196738,North Macedonia
14921,MKD,1999,Industry,26.5943719040969,North Macedonia
14922,MKD,1998,Industry,27.7543953600632,North Macedonia
14923,MKD,1997,Industry,28.2036029806351,North Macedonia
14924,MKD,1996,Industry,23.8170838878622,North Macedonia
14925,MKD,1995,Industry,24.0771785812429,North Macedonia
14926,MKD,1994,Industry,24.2724512987013,North Macedonia
14927,MKD,1993,Industry,29.7102132309225,North Macedonia
14928,MKD,1992,Industry,33.1861679832339,North Macedonia
14929,MKD,1991,Industry,28.2944214876033,North Macedonia
14930,MKD,1990,Industry,37.4351503759399,North Macedonia
14931,MHL,2023,Industry,11.0602776706518,Marshall Islands
14932,MHL,2022,Industry,8.49952644041042,Marshall Islands
14933,MHL,2021,Industry,10.6494399382001,Marshall Islands
14934,MHL,2020,Industry,13.3453680727874,Marshall Islands
14935,MHL,2019,Industry,14.4171747531129,Marshall Islands
14936,MHL,2018,Industry,12.1986818181818,Marshall Islands
14937,MHL,2017,Industry,13.0123069723912,Marshall Islands
14938,MHL,2016,Industry,15.2969772051536,Marshall Islands
14939,MHL,2015,Industry,11.298856831791,Marshall Islands
14940,MHL,2014,Industry,14.5738172043011,Marshall Islands
14941,MHL,2013,Industry,13.8843347639485,Marshall Islands
14942,MHL,2012,Industry,13.3474266740454,Marshall Islands
14943,MHL,2011,Industry,13.5373766686013,Marshall Islands
14944,MHL,2010,Industry,14.622905027933,Marshall Islands
14945,MHL,2009,Industry,13.628373015873,Marshall Islands
14946,MHL,2008,Industry,12.7225102319236,Marshall Islands
14947,MHL,2007,Industry,13.2601993355482,Marshall Islands
14948,MHL,2006,Industry,11.3769553072626,Marshall Islands
14949,MHL,2005,Industry,8.12275362318841,Marshall Islands
14950,MHL,2004,Industry,10.3000752445448,Marshall Islands
14951,MHL,2003,Industry,11.6742737086141,Marshall Islands
14952,MHL,2002,Industry,14.757199151258,Marshall Islands
14953,MHL,2001,Industry,10.6228366069992,Marshall Islands
14954,MHL,2000,Industry,12.7373659530558,Marshall Islands
14955,MHL,1999,Industry,13.7880109852398,Marshall Islands
14956,MHL,1998,Industry,13.0618246972208,Marshall Islands
14957,MHL,1997,Industry,9.93641516971881,Marshall Islands
14958,MEX,2024,Industry,31.634907412659,Mexico
14959,MEX,2023,Industry,32.4819798248246,Mexico
14960,MEX,2022,Industry,33.1372227138327,Mexico
14961,MEX,2021,Industry,31.9695289897874,Mexico
14962,MEX,2020,Industry,30.9999803923385,Mexico
14963,MEX,2019,Industry,31.8382961335776,Mexico
14964,MEX,2018,Industry,32.0438654405128,Mexico
14965,MEX,2017,Industry,31.9586846687432,Mexico
14966,MEX,2016,Industry,30.6167914029625,Mexico
14967,MEX,2015,Industry,30.8402536024088,Mexico
14968,MEX,2014,Industry,31.917554117239,Mexico
14969,MEX,2013,Industry,32.1682751220869,Mexico
14970,MEX,2012,Industry,34.0963424750026,Mexico
14971,MEX,2011,Industry,33.823102213766,Mexico
14972,MEX,2010,Industry,32.5394870440162,Mexico
14973,MEX,2009,Industry,31.9993138894743,Mexico
14974,MEX,2008,Industry,34.8480623902362,Mexico
14975,MEX,2007,Industry,34.0245019460578,Mexico
14976,MEX,2006,Industry,34.3856666700872,Mexico
14977,MEX,2005,Industry,33.0531376364211,Mexico
14978,MEX,2004,Industry,33.0062868204379,Mexico
14979,MEX,2003,Industry,31.5006616846741,Mexico
14980,MEX,2002,Industry,32.864500489183,Mexico
14981,MEX,2001,Industry,33.3084037583111,Mexico
14982,MEX,2000,Industry,34.3868003324753,Mexico
14983,MEX,1999,Industry,34.2460385513923,Mexico
14984,MEX,1998,Industry,34.1578193379962,Mexico
14985,MEX,1997,Industry,34.7740825800439,Mexico
14986,MEX,1996,Industry,34.3418670588648,Mexico
14987,MEX,1995,Industry,33.2922227310393,Mexico
14988,MEX,1994,Industry,32.5699823148334,Mexico
14989,MEX,1993,Industry,32.9883591467475,Mexico
14990,MEX,1992,Industry,25.7259806632477,Mexico
14991,MEX,1991,Industry,25.7497952510099,Mexico
14992,MEX,1990,Industry,26.146929748992,Mexico
14993,MDV,2024,Industry,9.02167896621515,Maldives
14994,MDV,2023,Industry,9.69157986274917,Maldives
14995,MDV,2022,Industry,9.91860129412384,Maldives
14996,MDV,2021,Industry,9.19229759630424,Maldives
14997,MDV,2020,Industry,12.5605139140038,Maldives
14998,MDV,2019,Industry,11.9425437773352,Maldives
14999,MDV,2018,Industry,13.0536487046675,Maldives
15000,MDV,2017,Industry,11.4251984593511,Maldives
15001,MDV,2016,Industry,11.2741492757581,Maldives
15002,MDV,2015,Industry,10.7232266023621,Maldives
15003,MDV,2014,Industry,8.4139107553832,Maldives
15004,MDV,2013,Industry,8.05840306592254,Maldives
15005,MDV,2012,Industry,9.79079162730297,Maldives
15006,MDV,2011,Industry,10.0744819854785,Maldives
15007,MDV,2010,Industry,9.43175580619357,Maldives
15008,MDV,2009,Industry,9.62024684635871,Maldives
15009,MDV,2008,Industry,11.4493071778151,Maldives
15010,MDV,2007,Industry,8.74551343333508,Maldives
15011,MDV,2006,Industry,9.51763428908971,Maldives
15012,MDV,2005,Industry,11.7319293605781,Maldives
15013,MDV,2004,Industry,11.0588125194448,Maldives
15014,MDV,2003,Industry,12.3754592610708,Maldives
15015,MDG,2024,Industry,22.8097346600036,Madagascar
15016,MDG,2023,Industry,22.9390088108213,Madagascar
15017,MDG,2022,Industry,23.3568161542995,Madagascar
15018,MDG,2021,Industry,22.2500946222256,Madagascar
15019,MDG,2020,Industry,19.4661871058768,Madagascar
15020,MDG,2019,Industry,22.445497353094,Madagascar
15021,MDG,2018,Industry,21.4819574714216,Madagascar
15022,MDG,2017,Industry,20.1123576645922,Madagascar
15023,MDG,2016,Industry,19.4099444668858,Madagascar
15024,MDG,2015,Industry,18.950884731327,Madagascar
15025,MDG,2014,Industry,19.2497828687657,Madagascar
15026,MDG,2013,Industry,17.9096138237139,Madagascar
15027,MDG,2012,Industry,17.2760843242701,Madagascar
15028,MDG,2011,Industry,17.8532728101343,Madagascar
15029,MDG,2010,Industry,18.0075205568584,Madagascar
15030,MDG,2009,Industry,18.8332096319198,Madagascar
15031,MDG,2008,Industry,20.4685954426536,Madagascar
15032,MDG,2007,Industry,18.9068307503233,Madagascar
15033,MDA,2024,Industry,16.780476066647,Moldova
15034,MDA,2023,Industry,17.687867818777,Moldova
15035,MDA,2022,Industry,19.0908218110745,Moldova
15036,MDA,2021,Industry,20.6312606801817,Moldova
15037,MDA,2020,Industry,23.1345230028419,Moldova
15038,MDA,2019,Industry,21.9233489252916,Moldova
15039,MDA,2018,Industry,22.1479763600006,Moldova
15040,MDA,2017,Industry,21.0188767695091,Moldova
15041,MDA,2016,Industry,21.1944646085144,Moldova
15042,MDA,2015,Industry,21.1076657265026,Moldova
15043,MDA,2014,Industry,21.1263772009346,Moldova
15044,MDA,2013,Industry,21.6032575380958,Moldova
15045,MDA,2012,Industry,21.3145109050194,Moldova
15046,MDA,2011,Industry,20.9107204171007,Moldova
15047,MDA,2010,Industry,20.4338917212317,Moldova
15048,MDA,2009,Industry,17.1628740871454,Moldova
15049,MDA,2008,Industry,19.1217348463177,Moldova
15050,MDA,2007,Industry,19.4423919146547,Moldova
15051,MDA,2006,Industry,18.7779036510703,Moldova
15052,MDA,2005,Industry,19.1675900350579,Moldova
15053,MDA,2004,Industry,20.7175324675325,Moldova
15054,MDA,2003,Industry,20.6728809877258,Moldova
15055,MDA,2002,Industry,20.3847621314161,Moldova
15056,MDA,2001,Industry,21.9691372835076,Moldova
15057,MDA,2000,Industry,19.1476693676567,Moldova
15058,MDA,1999,Industry,20.5076405135261,Moldova
15059,MDA,1998,Industry,20.3234930328094,Moldova
15060,MDA,1997,Industry,25.435554097662,Moldova
15061,MDA,1996,Industry,27.2874008568319,Moldova
15062,MDA,1995,Industry,28.4455720660554,Moldova
15063,MCO,2023,Industry,11.5186984130418,Monaco
15064,MCO,2022,Industry,12.2757894484929,Monaco
15065,MCO,2021,Industry,12.5457762416163,Monaco
15066,MCO,2020,Industry,14.8961444474613,Monaco
15067,MCO,2019,Industry,13.0361610188765,Monaco
15068,MCO,2018,Industry,13.1470370674776,Monaco
15069,MCO,2017,Industry,12.801953584793,Monaco
15070,MCO,2016,Industry,18.2559909686468,Monaco
15071,MCO,2015,Industry,17.5917398696515,Monaco
15072,MCO,2014,Industry,12.62918561389,Monaco
15073,MCO,2013,Industry,13.9971636952998,Monaco
15074,MCO,2012,Industry,13.0162423374648,Monaco
15075,MCO,2011,Industry,12.8252023227104,Monaco
15076,MCO,2010,Industry,12.9223473621814,Monaco
15077,MAR,2024,Industry,24.1403172585709,Morocco
15078,MAR,2023,Industry,24.5583104066127,Morocco
15079,MAR,2022,Industry,25.9113093904963,Morocco
15080,MAR,2021,Industry,25.9539090511005,Morocco
15081,MAR,2020,Industry,26.0436433872433,Morocco
15082,MAR,2019,Industry,25.2499524130611,Morocco
15083,MAR,2018,Industry,25.2413538068182,Morocco
15084,MAR,2017,Industry,25.405454806575,Morocco
15085,MAR,2016,Industry,25.685104578574,Morocco
15086,MAR,2015,Industry,25.6226817262287,Morocco
15087,MAR,2014,Industry,25.8132675090419,Morocco
15088,MAR,2013,Industry,24.1531288845084,Morocco
15089,MAR,2012,Industry,24.2659773507632,Morocco
15090,MAR,2011,Industry,24.5065191885483,Morocco
15091,MAR,2010,Industry,23.7119126900355,Morocco
15092,MAR,2009,Industry,22.25957486397,Morocco
15093,MAR,2008,Industry,24.3155822554726,Morocco
15094,MAR,2007,Industry,22.422939278529,Morocco
15095,MAR,2006,Industry,22.7530814100902,Morocco
15096,MAR,2005,Industry,23.6812068826614,Morocco
15097,MAR,2004,Industry,24.0029876116656,Morocco
15098,MAR,2003,Industry,23.3248013144818,Morocco
15099,MAR,2002,Industry,22.6361224434387,Morocco
15100,MAR,2001,Industry,22.8696929940867,Morocco
15101,MAR,2000,Industry,24.3526302035856,Morocco
15102,MAR,1999,Industry,23.4872648863189,Morocco
15103,MAR,1998,Industry,23.14101634461,Morocco
15104,MAR,1997,Industry,27.3223950880414,Morocco
15105,MAR,1996,Industry,25.6209964186976,Morocco
15106,MAR,1995,Industry,26.3311782242225,Morocco
15107,MAR,1994,Industry,25.1640015647731,Morocco
15108,MAR,1993,Industry,26.4745223327555,Morocco
15109,MAR,1992,Industry,26.3722397566432,Morocco
15110,MAR,1991,Industry,26.0161584122031,Morocco
15111,MAR,1990,Industry,27.5981379041356,Morocco
15112,MAC,2023,Industry,5.44475371485509,"Macao SAR, China"
15113,MAC,2022,Industry,9.25192066381316,"Macao SAR, China"
15114,MAC,2021,Industry,7.68616442002856,"Macao SAR, China"
15115,MAC,2020,Industry,8.4851657768273,"Macao SAR, China"
15116,MAC,2019,Industry,4.21334413101183,"Macao SAR, China"
15117,MAC,2018,Industry,4.09066117205018,"Macao SAR, China"
15118,MAC,2017,Industry,4.99677284541064,"Macao SAR, China"
15119,MAC,2016,Industry,6.62061807606065,"Macao SAR, China"
15120,MAC,2015,Industry,7.69596450454257,"Macao SAR, China"
15121,MAC,2014,Industry,5.03926880661139,"Macao SAR, China"
15122,MAC,2013,Industry,3.71934647920163,"Macao SAR, China"
15123,MAC,2012,Industry,4.03500637533326,"Macao SAR, China"
15124,MAC,2011,Industry,4.1606022244938,"Macao SAR, China"
15125,MAC,2010,Industry,4.80847090890587,"Macao SAR, China"
15126,MAC,2009,Industry,7.31595528042561,"Macao SAR, China"
15127,MAC,2008,Industry,11.8033195168377,"Macao SAR, China"
15128,MAC,2007,Industry,13.7844932886133,"Macao SAR, China"
15129,MAC,2006,Industry,14.1017023207354,"Macao SAR, China"
15130,MAC,2005,Industry,10.9716162808602,"Macao SAR, China"
15131,MAC,2004,Industry,8.41746503946968,"Macao SAR, China"
15132,MAC,2003,Industry,9.54994179630217,"Macao SAR, China"
15133,MAC,2002,Industry,9.23336710570753,"Macao SAR, China"
15134,MAC,2001,Industry,9.82000290317898,"Macao SAR, China"
15135,MAC,2000,Industry,11.4587356765804,"Macao SAR, China"
15136,MAC,1999,Industry,12.3394740865311,"Macao SAR, China"
15137,MAC,1998,Industry,12.3603377705668,"Macao SAR, China"
15138,MAC,1997,Industry,11.9166335984541,"Macao SAR, China"
15139,MAC,1996,Industry,11.786826179732,"Macao SAR, China"
15140,MAC,1995,Industry,12.8638096255922,"Macao SAR, China"
15141,MAC,1994,Industry,14.0906467087323,"Macao SAR, China"
15142,MAC,1993,Industry,15.2433486187723,"Macao SAR, China"
15143,MAC,1992,Industry,17.3077413920723,"Macao SAR, China"
15144,MAC,1991,Industry,18.6873714247793,"Macao SAR, China"
15145,LVA,2024,Industry,19.8657429390106,Latvia
15146,LVA,2023,Industry,21.6890152266524,Latvia
15147,LVA,2022,Industry,20.7229871183051,Latvia
15148,LVA,2021,Industry,21.0918306682746,Latvia
15149,LVA,2020,Industry,20.3341837659978,Latvia
15150,LVA,2019,Industry,19.5988527886207,Latvia
15151,LVA,2018,Industry,19.3453568005874,Latvia
15152,LVA,2017,Industry,19.7767293914993,Latvia
15153,LVA,2016,Industry,19.1654365749872,Latvia
15154,LVA,2015,Industry,19.7834567448988,Latvia
15155,LVA,2014,Industry,19.6186043266703,Latvia
15156,LVA,2013,Industry,20.8210958976358,Latvia
15157,LVA,2012,Industry,21.4155903391561,Latvia
15158,LVA,2011,Industry,21.418901034981,Latvia
15159,LVA,2010,Industry,20.8612025977954,Latvia
15160,LVA,2009,Industry,21.5222929684733,Latvia
15161,LVA,2008,Industry,22.844745207144,Latvia
15162,LVA,2007,Industry,22.7520647205745,Latvia
15163,LVA,2006,Industry,21.8741590495671,Latvia
15164,LVA,2005,Industry,21.0400390822509,Latvia
15165,LVA,2004,Industry,22.3401097520348,Latvia
15166,LVA,2003,Industry,22.2766161374927,Latvia
15167,LVA,2002,Industry,23.3580896046646,Latvia
15168,LVA,2001,Industry,23.2514546840965,Latvia
15169,LVA,2000,Industry,24.2213861800629,Latvia
15170,LVA,1999,Industry,25.3594425694595,Latvia
15171,LVA,1998,Industry,26.4063130779467,Latvia
15172,LVA,1997,Industry,28.6519852124834,Latvia
15173,LVA,1996,Industry,27.2884507095561,Latvia
15174,LVA,1995,Industry,27.5432831630759,Latvia
15175,LUX,2024,Industry,9.00975863640681,Luxembourg
15176,LUX,2023,Industry,10.167511897082,Luxembourg
15177,LUX,2022,Industry,9.1137991530042,Luxembourg
15178,LUX,2021,Industry,10.5920031023214,Luxembourg
15179,LUX,2020,Industry,11.3427753359144,Luxembourg
15180,LUX,2019,Industry,11.6004638626305,Luxembourg
15181,LUX,2018,Industry,10.9720784332984,Luxembourg
15182,LUX,2017,Industry,10.8183368591649,Luxembourg
15183,LUX,2016,Industry,12.0959325625638,Luxembourg
15184,LUX,2015,Industry,11.539623433831,Luxembourg
15185,LUX,2014,Industry,10.810880633632,Luxembourg
15186,LUX,2013,Industry,10.4429419766443,Luxembourg
15187,LUX,2012,Industry,10.4267187903737,Luxembourg
15188,LUX,2011,Industry,10.7084382796237,Luxembourg
15189,LUX,2010,Industry,10.997972653402,Luxembourg
15190,LUX,2009,Industry,11.0066049191433,Luxembourg
15191,LUX,2008,Industry,12.8051473899025,Luxembourg
15192,LUX,2007,Industry,14.4759684439971,Luxembourg
15193,LUX,2006,Industry,13.5205791243289,Luxembourg
15194,LUX,2005,Industry,14.4661273579401,Luxembourg
15195,LUX,2004,Industry,15.4393460205431,Luxembourg
15196,LUX,2003,Industry,16.2313623974908,Luxembourg
15197,LUX,2002,Industry,16.1080518908929,Luxembourg
15198,LUX,2001,Industry,16.3138530501545,Luxembourg
15199,LUX,2000,Industry,16.654678949085,Luxembourg
15200,LUX,1999,Industry,17.253326749647,Luxembourg
15201,LUX,1998,Industry,18.8159649943539,Luxembourg
15202,LUX,1997,Industry,18.4568749816274,Luxembourg
15203,LUX,1996,Industry,18.5985181660038,Luxembourg
15204,LUX,1995,Industry,19.6534242955499,Luxembourg
15205,LTU,2024,Industry,23.394637462385,Lithuania
15206,LTU,2023,Industry,24.2370942924201,Lithuania
15207,LTU,2022,Industry,25.6398695886222,Lithuania
15208,LTU,2021,Industry,24.8587509219797,Lithuania
15209,LTU,2020,Industry,24.7876900738526,Lithuania
15210,LTU,2019,Industry,25.2564149405008,Lithuania
15211,LTU,2018,Industry,25.5788787201366,Lithuania
15212,LTU,2017,Industry,25.720457681502,Lithuania
15213,LTU,2016,Industry,25.9974602207029,Lithuania
15214,LTU,2015,Industry,26.9636978611038,Lithuania
15215,LTU,2014,Industry,27.726441177948,Lithuania
15216,LTU,2013,Industry,27.6242689150869,Lithuania
15217,LTU,2012,Industry,28.2001999312223,Lithuania
15218,LTU,2011,Industry,28.3534317115284,Lithuania
15219,LTU,2010,Industry,26.2116518144494,Lithuania
15220,LTU,2009,Industry,25.0207491016076,Lithuania
15221,LTU,2008,Industry,29.2009086287297,Lithuania
15222,LTU,2007,Industry,29.645016281565,Lithuania
15223,LTU,2006,Industry,30.1705478851017,Lithuania
15224,LTU,2005,Industry,29.7236068505939,Lithuania
15225,LTU,2004,Industry,29.527855822781,Lithuania
15226,LTU,2003,Industry,27.9630623171368,Lithuania
15227,LTU,2002,Industry,26.3988212298317,Lithuania
15228,LTU,2001,Industry,27.2146716594063,Lithuania
15229,LTU,2000,Industry,26.5008484486882,Lithuania
15230,LTU,1999,Industry,26.3945503433367,Lithuania
15231,LTU,1998,Industry,27.37159186677,Lithuania
15232,LTU,1997,Industry,27.0832380088766,Lithuania
15233,LTU,1996,Industry,27.2658539819452,Lithuania
15234,LTU,1995,Industry,28.3669602576004,Lithuania
15235,LSO,2024,Industry,31.0272926182526,Lesotho
15236,LSO,2023,Industry,28.7322622937261,Lesotho
15237,LSO,2022,Industry,30.4887412826069,Lesotho
15238,LSO,2021,Industry,32.0714582732775,Lesotho
15239,LSO,2020,Industry,31.0792071269451,Lesotho
15240,LSO,2019,Industry,30.5436539026894,Lesotho
15241,LSO,2018,Industry,31.139042579725,Lesotho
15242,LSO,2017,Industry,28.5730617255808,Lesotho
15243,LSO,2016,Industry,30.5866475742865,Lesotho
15244,LSO,2015,Industry,33.7385657003649,Lesotho
15245,LSO,2014,Industry,32.1608736210412,Lesotho
15246,LSO,2013,Industry,29.0232445602992,Lesotho
15247,LSO,2012,Industry,30.8179398182836,Lesotho
15248,LSO,2011,Industry,33.1996499097292,Lesotho
15249,LSO,2010,Industry,31.463352131548,Lesotho
15250,LSO,2009,Industry,33.3003223937152,Lesotho
15251,LSO,2008,Industry,40.56384007448,Lesotho
15252,LSO,2007,Industry,39.1258617120697,Lesotho
15253,LSO,2006,Industry,35.4813196531581,Lesotho
15254,LSO,2005,Industry,33.7701071067011,Lesotho
15255,LSO,2004,Industry,34.6653077489584,Lesotho
15256,LSO,2003,Industry,36.4702881221952,Lesotho
15257,LSO,2002,Industry,38.7001356295907,Lesotho
15258,LSO,2001,Industry,37.992056881911,Lesotho
15259,LSO,2000,Industry,35.1643078480714,Lesotho
15260,LSO,1999,Industry,32.2463145038707,Lesotho
15261,LSO,1998,Industry,30.3069078049184,Lesotho
15262,LSO,1997,Industry,29.6450567159792,Lesotho
15263,LSO,1996,Industry,32.4791198533961,Lesotho
15264,LSO,1995,Industry,30.8866921208456,Lesotho
15265,LSO,1994,Industry,31.1396435655096,Lesotho
15266,LSO,1993,Industry,30.7069348513547,Lesotho
15267,LSO,1992,Industry,29.6276778517509,Lesotho
15268,LSO,1991,Industry,27.8474610206718,Lesotho
15269,LSO,1990,Industry,21.3536112388478,Lesotho
15270,LKA,2024,Industry,25.5288051289463,Sri Lanka
15271,LKA,2023,Industry,25.7826769471156,Sri Lanka
15272,LKA,2022,Industry,29.8058315790625,Sri Lanka
15273,LKA,2021,Industry,29.9540097663376,Sri Lanka
15274,LKA,2020,Industry,28.235832875126,Sri Lanka
15275,LKA,2019,Industry,29.1910098710383,Sri Lanka
15276,LKA,2018,Industry,30.0568195254141,Sri Lanka
15277,LKA,2017,Industry,31.1282786464433,Sri Lanka
15278,LKA,2016,Industry,30.4827177292135,Sri Lanka
15279,LKA,2015,Industry,29.5354178735039,Sri Lanka
15280,LKA,2014,Industry,30.5178954280569,Sri Lanka
15281,LKA,2013,Industry,30.7956807276274,Sri Lanka
15282,LKA,2012,Industry,30.9698538095878,Sri Lanka
15283,LKA,2011,Industry,29.0731497644916,Sri Lanka
15284,LKA,2010,Industry,27.7831982979266,Sri Lanka
15285,LKA,2009,Industry,29.6714387318411,Sri Lanka
15286,LKA,2008,Industry,29.3711947494741,Sri Lanka
15287,LKA,2007,Industry,29.9198197775274,Sri Lanka
15288,LKA,2006,Industry,30.6422951801489,Sri Lanka
15289,LKA,2005,Industry,30.1880884644457,Sri Lanka
15290,LKA,2004,Industry,28.6181015199147,Sri Lanka
15291,LKA,2003,Industry,28.4245704176973,Sri Lanka
15292,LKA,2002,Industry,28.0106134516732,Sri Lanka
15293,LKA,2001,Industry,26.8205944160785,Sri Lanka
15294,LKA,2000,Industry,27.3180767964657,Sri Lanka
15295,LKA,1999,Industry,27.3613237332533,Sri Lanka
15296,LKA,1998,Industry,27.6167149449992,Sri Lanka
15297,LKA,1997,Industry,26.9936625997448,Sri Lanka
15298,LKA,1996,Industry,26.5742275506166,Sri Lanka
15299,LKA,1995,Industry,26.6839789029789,Sri Lanka
15300,LKA,1994,Industry,26.4041902211078,Sri Lanka
15301,LKA,1993,Industry,25.8495462852682,Sri Lanka
15302,LKA,1992,Industry,25.8895415993585,Sri Lanka
15303,LKA,1991,Industry,25.895592770146,Sri Lanka
15304,LKA,1990,Industry,26.3276072862541,Sri Lanka
15305,LIE,2022,Industry,40.6279720081194,Liechtenstein
15306,LIE,2021,Industry,40.7763902142195,Liechtenstein
15307,LIE,2020,Industry,40.3036198267405,Liechtenstein
