Country Code,Series Name,Year,Country Name,Value
ALB,Trade (% of GDP),2016.0,Albania,74.0144504546815
ALB,Trade (% of GDP),2017.0,Albania,76.7873817898989
ALB,Trade (% of GDP),2018.0,Albania,75.6940783717425
ALB,Trade (% of GDP),2019.0,Albania,75.382128932689
ALB,Trade (% of GDP),2020.0,Albania,59.5207118897718
ALB,Trade (% of GDP),2021.0,Albania,75.5903217283122
ALB,Trade (% of GDP),2022.0,Albania,84.6980571024438
ALB,Trade (% of GDP),2023.0,Albania,82.4936825596994
ALB,Trade (% of GDP),2024.0,Albania,79.0707597666191
DZA,Economic Complexity,1991.0,Algeria,-0.532
DZA,Economic Complexity,1992.0,Algeria,-0.532
DZA,Economic Complexity,1993.0,Algeria,-0.532
DZA,Economic Complexity,1994.0,Algeria,-0.532
DZA,Economic Complexity,1995.0,Algeria,-0.532
DZA,Economic Complexity,1996.0,Algeria,-0.455
DZA,Economic Complexity,1997.0,Algeria,-0.92
DZA,Economic Complexity,1998.0,Algeria,-0.814
DZA,Economic Complexity,1999.0,Algeria,-0.684
DZA,Economic Complexity,2000.0,Algeria,-1.051
DZA,Economic Complexity,2001.0,Algeria,-0.516
DZA,Economic Complexity,2002.0,Algeria,-0.952
DZA,Economic Complexity,2003.0,Algeria,-0.912
DZA,Economic Complexity,2004.0,Algeria,-0.685
DZA,Economic Complexity,2005.0,Algeria,-0.311
DZA,Economic Complexity,2006.0,Algeria,-0.906
DZA,Economic Complexity,2007.0,Algeria,-0.883
DZA,Economic Complexity,2008.0,Algeria,-0.814
DZA,Economic Complexity,2009.0,Algeria,-1.175
DZA,Economic Complexity,2010.0,Algeria,-1.388
DZA,Economic Complexity,2011.0,Algeria,-1.768
DZA,Economic Complexity,2012.0,Algeria,-1.495
DZA,Economic Complexity,2013.0,Algeria,-1.471
DZA,Economic Complexity,2014.0,Algeria,-1.403
DZA,Economic Complexity,2015.0,Algeria,-1.626
DZA,Economic Complexity,2016.0,Algeria,-0.959
DZA,Economic Complexity,2017.0,Algeria,-0.935
DZA,Economic Complexity,2018.0,Algeria,-1.578
DZA,Economic Complexity,2019.0,Algeria,-1.025
DZA,Economic Complexity,2020.0,Algeria,-1.033
DZA,Economic Complexity,2021.0,Algeria,-0.846
DZA,Economic Complexity,2022.0,Algeria,-0.714
DZA,Economic Complexity,2023.0,Algeria,-0.864
DZA,Economic Complexity,2024.0,Algeria,-0.864
DZA,GDP (current US$),1991.0,Algeria,45715676428.2766
DZA,GDP (current US$),1992.0,Algeria,48003133346.9957
DZA,GDP (current US$),1993.0,Algeria,49945584452.6506
DZA,GDP (current US$),1994.0,Algeria,42543176828.9237
DZA,GDP (current US$),1995.0,Algeria,41764291671.7711
DZA,GDP (current US$),1996.0,Algeria,46941554225.3581
DZA,GDP (current US$),1997.0,Algeria,48177612042.1507
DZA,GDP (current US$),1998.0,Algeria,48187781984.4881
DZA,GDP (current US$),1999.0,Algeria,48640671734.9711
DZA,GDP (current US$),2000.0,Algeria,54790398570.3282
DZA,GDP (current US$),2001.0,Algeria,59413400923.6364
DZA,GDP (current US$),2002.0,Algeria,61516103406.1688
DZA,GDP (current US$),2003.0,Algeria,73482264190.9245
DZA,GDP (current US$),2004.0,Algeria,91913680985.1708
DZA,GDP (current US$),2005.0,Algeria,107046618669.707
DZA,GDP (current US$),2006.0,Algeria,123084258693.01
DZA,GDP (current US$),2007.0,Algeria,142482739809.849
DZA,GDP (current US$),2008.0,Algeria,180383848331.135
DZA,GDP (current US$),2009.0,Algeria,150317292079.359
DZA,GDP (current US$),2010.0,Algeria,177785053939.531
DZA,GDP (current US$),2011.0,Algeria,218331946925.304
DZA,GDP (current US$),2012.0,Algeria,227143746075.934
DZA,GDP (current US$),2013.0,Algeria,229701430292.157
DZA,GDP (current US$),2014.0,Algeria,238942664192.59
DZA,GDP (current US$),2015.0,Algeria,187493855609.345
DZA,GDP (current US$),2016.0,Algeria,180763839522.151
DZA,GDP (current US$),2017.0,Algeria,189880896903.073
DZA,GDP (current US$),2018.0,Algeria,194554483655.528
DZA,GDP (current US$),2019.0,Algeria,193459662090.677
DZA,GDP (current US$),2020.0,Algeria,164873415325.201
DZA,GDP (current US$),2021.0,Algeria,186231205262.082
DZA,GDP (current US$),2022.0,Algeria,225638456572.143
DZA,GDP (current US$),2023.0,Algeria,247626161016.414
DZA,GDP (current US$),2024.0,Algeria,263619794506.723
DZA,"Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",1991.0,Algeria,6176.318
DZA,"Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",1992.0,Algeria,6264.723
DZA,"Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",1993.0,Algeria,6132.925
DZA,"Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",1994.0,Algeria,6071.609
DZA,"Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",1995.0,Algeria,6308.019
DZA,"Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",1996.0,Algeria,6549.5
DZA,"Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",1997.0,Algeria,6624.642
DZA,"Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",1998.0,Algeria,6930.518
DZA,"Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",1999.0,Algeria,7142.635
DZA,"Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",2000.0,Algeria,7447.538
DZA,"Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",2001.0,Algeria,7730.163
DZA,"Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",2002.0,Algeria,8153.048
DZA,"Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",2003.0,Algeria,8723.621
DZA,"Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",2004.0,Algeria,9222.186
DZA,"Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",2005.0,Algeria,9875.784
DZA,"Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",2006.0,Algeria,10319.778
DZA,"Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",2007.0,Algeria,10764.31
DZA,"Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",2008.0,Algeria,11007.66
DZA,"Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",2009.0,Algeria,10993.299
DZA,"Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",2010.0,Algeria,11430.879
DZA,"Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",2011.0,Algeria,11774.869
DZA,"Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",2012.0,Algeria,12027.123
DZA,"Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",2013.0,Algeria,12287.039
DZA,"Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",2014.0,Algeria,12741.764
DZA,"Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",2015.0,Algeria,12989.586
DZA,"Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",2016.0,Algeria,13333.158
DZA,"Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",2017.0,Algeria,13483.308
DZA,"Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",2018.0,Algeria,13703.603
DZA,"Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",2019.0,Algeria,13851.117
DZA,"Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",2020.0,Algeria,12731.754
DZA,"Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",2021.0,Algeria,14556.823
DZA,"Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",2022.0,Algeria,15898.784
DZA,"Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",2023.0,Algeria,16908.206
DZA,"Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar, ICP benchmarks 2017-2021",2024.0,Algeria,17717.506
DZA,Mineral rents (% of GDP),1991.0,Algeria,0.0382610160718507
DZA,Mineral rents (% of GDP),1992.0,Algeria,0.0462178718628034
DZA,Mineral rents (% of GDP),1993.0,Algeria,0.0296584776910349
DZA,Mineral rents (% of GDP),1994.0,Algeria,0.0255301520076082
DZA,Mineral rents (% of GDP),1995.0,Algeria,0.0232419159888825
DZA,Mineral rents (% of GDP),1996.0,Algeria,0.0240730637079515
DZA,Mineral rents (% of GDP),1997.0,Algeria,0.0167029949615872
DZA,Mineral rents (% of GDP),1998.0,Algeria,0.043122511921964
DZA,Mineral rents (% of GDP),1999.0,Algeria,0.0259486752552404
DZA,Mineral rents (% of GDP),2000.0,Algeria,0.0216085733371284
DZA,Mineral rents (% of GDP),2001.0,Algeria,0.0209913566660275
DZA,Mineral rents (% of GDP),2002.0,Algeria,0.0173275115286968
DZA,Mineral rents (% of GDP),2003.0,Algeria,0.0108310764410362
DZA,Mineral rents (% of GDP),2004.0,Algeria,0.0143692812615109
DZA,Mineral rents (% of GDP),2005.0,Algeria,0.0488688923690098
DZA,Mineral rents (% of GDP),2006.0,Algeria,0.0724122609853375
DZA,Mineral rents (% of GDP),2007.0,Algeria,0.130378859112722
DZA,Mineral rents (% of GDP),2008.0,Algeria,0.334277849762946
DZA,Mineral rents (% of GDP),2009.0,Algeria,0.171442811044615
DZA,Mineral rents (% of GDP),2010.0,Algeria,0.15354556834639
DZA,Mineral rents (% of GDP),2011.0,Algeria,0.155584161415637
DZA,Mineral rents (% of GDP),2012.0,Algeria,0.142947452820782
DZA,Mineral rents (% of GDP),2013.0,Algeria,0.079994049293044
DZA,Mineral rents (% of GDP),2014.0,Algeria,0.0545536170787534
DZA,Mineral rents (% of GDP),2015.0,Algeria,0.0564100379035482
DZA,Mineral rents (% of GDP),2016.0,Algeria,0.0507846759461622
DZA,Mineral rents (% of GDP),2017.0,Algeria,0.0407837177161842
DZA,Mineral rents (% of GDP),2018.0,Algeria,0.0265132651271735
DZA,Mineral rents (% of GDP),2019.0,Algeria,0.0029012873898952
DZA,Mineral rents (% of GDP),2020.0,Algeria,0.002009997415696
DZA,Mineral rents (% of GDP),2021.0,Algeria,0.0037867683651986
DZA,Mineral rents (% of GDP),2022.0,Algeria,0.0037867683651986
DZA,Mineral rents (% of GDP),2023.0,Algeria,0.0037867683651986
DZA,Mineral rents (% of GDP),2024.0,Algeria,0.0037867683651986
DZA,Natural gas rents (% of GDP),1991.0,Algeria,3.38576520086077
DZA,Natural gas rents (% of GDP),1992.0,Algeria,3.1456829333476
DZA,Natural gas rents (% of GDP),1993.0,Algeria,3.05243083677015
DZA,Natural gas rents (% of GDP),1994.0,Algeria,3.58109423094658
DZA,Natural gas rents (% of GDP),1995.0,Algeria,4.46124812000903
DZA,Natural gas rents (% of GDP),1996.0,Algeria,4.63271636138877
DZA,Natural gas rents (% of GDP),1997.0,Algeria,5.3278994745028
DZA,Natural gas rents (% of GDP),1998.0,Algeria,5.29640841954736
DZA,Natural gas rents (% of GDP),1999.0,Algeria,5.50096124701129
DZA,Natural gas rents (% of GDP),2000.0,Algeria,6.36143139801464
DZA,Natural gas rents (% of GDP),2001.0,Algeria,6.77330448791438
DZA,Natural gas rents (% of GDP),2002.0,Algeria,5.62628427786398
DZA,Natural gas rents (% of GDP),2003.0,Algeria,4.62266032721416
DZA,Natural gas rents (% of GDP),2004.0,Algeria,3.90735998177232
DZA,Natural gas rents (% of GDP),2005.0,Algeria,4.62829429535199
DZA,Natural gas rents (% of GDP),2006.0,Algeria,4.48809354777683
DZA,Natural gas rents (% of GDP),2007.0,Algeria,3.92429679953824
DZA,Natural gas rents (% of GDP),2008.0,Algeria,3.31233807885605
DZA,Natural gas rents (% of GDP),2009.0,Algeria,3.99167140096935
DZA,Natural gas rents (% of GDP),2010.0,Algeria,3.25358685142754
DZA,Natural gas rents (% of GDP),2011.0,Algeria,3.27268025363181
DZA,Natural gas rents (% of GDP),2012.0,Algeria,3.36687425907052
DZA,Natural gas rents (% of GDP),2013.0,Algeria,3.15384901781361
DZA,Natural gas rents (% of GDP),2014.0,Algeria,3.0569020902826
DZA,Natural gas rents (% of GDP),2015.0,Algeria,2.90603072482324
DZA,Natural gas rents (% of GDP),2016.0,Algeria,2.56694843286828
DZA,Natural gas rents (% of GDP),2017.0,Algeria,2.96806789859693
DZA,Natural gas rents (% of GDP),2018.0,Algeria,4.64378704706283
DZA,Natural gas rents (% of GDP),2019.0,Algeria,4.23642792336282
DZA,Natural gas rents (% of GDP),2020.0,Algeria,4.83849619936078
DZA,Natural gas rents (% of GDP),2021.0,Algeria,7.9957286210892
DZA,Natural gas rents (% of GDP),2022.0,Algeria,7.9957286210892
DZA,Natural gas rents (% of GDP),2023.0,Algeria,7.9957286210892
DZA,Natural gas rents (% of GDP),2024.0,Algeria,7.9957286210892
DZA,Oil rents (% of GDP),1991.0,Algeria,13.5417656312112
DZA,Oil rents (% of GDP),1992.0,Algeria,13.0452267711099
DZA,Oil rents (% of GDP),1993.0,Algeria,11.7164360598656
DZA,Oil rents (% of GDP),1994.0,Algeria,12.6865225216351
DZA,Oil rents (% of GDP),1995.0,Algeria,14.1774813179102
DZA,Oil rents (% of GDP),1996.0,Algeria,16.3135923983909
DZA,Oil rents (% of GDP),1997.0,Algeria,14.7901349570278
DZA,Oil rents (% of GDP),1998.0,Algeria,9.01756331973938
DZA,Oil rents (% of GDP),1999.0,Algeria,12.955667382787
DZA,Oil rents (% of GDP),2000.0,Algeria,20.2038945100895
DZA,Oil rents (% of GDP),2001.0,Algeria,16.7197713612172
DZA,Oil rents (% of GDP),2002.0,Algeria,17.703706765696
DZA,Oil rents (% of GDP),2003.0,Algeria,19.6786326659537
DZA,Oil rents (% of GDP),2004.0,Algeria,22.1269733272223
DZA,Oil rents (% of GDP),2005.0,Algeria,27.9141141505655
DZA,Oil rents (% of GDP),2006.0,Algeria,29.5343935472454
DZA,Oil rents (% of GDP),2007.0,Algeria,27.9267087662485
DZA,Oil rents (% of GDP),2008.0,Algeria,29.1086401323721
DZA,Oil rents (% of GDP),2009.0,Algeria,19.9046263657492
DZA,Oil rents (% of GDP),2010.0,Algeria,21.9939993236664
DZA,Oil rents (% of GDP),2011.0,Algeria,25.0260096148481
DZA,Oil rents (% of GDP),2012.0,Algeria,22.6025382987382
DZA,Oil rents (% of GDP),2013.0,Algeria,20.8724313901278
DZA,Oil rents (% of GDP),2014.0,Algeria,19.3167294732848
DZA,Oil rents (% of GDP),2015.0,Algeria,11.7459031918092
DZA,Oil rents (% of GDP),2016.0,Algeria,10.0262189142963
DZA,Oil rents (% of GDP),2017.0,Algeria,12.1565741270026
DZA,Oil rents (% of GDP),2018.0,Algeria,15.9428081774505
DZA,Oil rents (% of GDP),2019.0,Algeria,14.1421031504305
DZA,Oil rents (% of GDP),2020.0,Algeria,9.03841379679424
DZA,Oil rents (% of GDP),2021.0,Algeria,14.4615654623053
DZA,Oil rents (% of GDP),2022.0,Algeria,14.4615654623053
DZA,Oil rents (% of GDP),2023.0,Algeria,14.4615654623053
DZA,Oil rents (% of GDP),2024.0,Algeria,14.4615654623053
DZA,"Population, total",1991.0,Algeria,25987928.0
DZA,"Population, total",1992.0,Algeria,26628568.0
DZA,"Population, total",1993.0,Algeria,27277048.0
DZA,"Population, total",1994.0,Algeria,27887279.0
DZA,"Population, total",1995.0,Algeria,28470191.0
DZA,"Population, total",1996.0,Algeria,29033044.0
DZA,"Population, total",1997.0,Algeria,29579301.0
DZA,"Population, total",1998.0,Algeria,30054133.0
DZA,"Population, total",1999.0,Algeria,30474354.0
DZA,"Population, total",2000.0,Algeria,30903893.0
DZA,"Population, total",2001.0,Algeria,31331221.0
DZA,"Population, total",2002.0,Algeria,31750835.0
DZA,"Population, total",2003.0,Algeria,32175818.0
DZA,"Population, total",2004.0,Algeria,32628286.0
DZA,"Population, total",2005.0,Algeria,33109249.0
DZA,"Population, total",2006.0,Algeria,33623506.0
DZA,"Population, total",2007.0,Algeria,34189416.0
DZA,"Population, total",2008.0,Algeria,34816961.0
DZA,"Population, total",2009.0,Algeria,35490445.0
DZA,"Population, total",2010.0,Algeria,36188236.0
DZA,"Population, total",2011.0,Algeria,36903376.0
DZA,"Population, total",2012.0,Algeria,37646166.0
DZA,"Population, total",2013.0,Algeria,38414171.0
DZA,"Population, total",2014.0,Algeria,39205031.0
DZA,"Population, total",2015.0,Algeria,40019529.0
DZA,"Population, total",2016.0,Algeria,40850721.0
DZA,"Population, total",2017.0,Algeria,41689299.0
DZA,"Population, total",2018.0,Algeria,42505035.0
DZA,"Population, total",2019.0,Algeria,43294546.0
DZA,"Population, total",2020.0,Algeria,44042091.0
DZA,"Population, total",2021.0,Algeria,44761099.0
DZA,"Population, total",2022.0,Algeria,45477389.0
DZA,"Population, total",2023.0,Algeria,46164219.0
DZA,"Population, total",2024.0,Algeria,46814308.0
DZA,"Revenue, General government, Percent of GDP",1991.0,Algeria,29.113
DZA,"Revenue, General government, Percent of GDP",1992.0,Algeria,27.162
DZA,"Revenue, General government, Percent of GDP",1993.0,Algeria,24.791
DZA,"Revenue, General government, Percent of GDP",1994.0,Algeria,26.895
DZA,"Revenue, General government, Percent of GDP",1995.0,Algeria,27.613
DZA,"Revenue, General government, Percent of GDP",1996.0,Algeria,29.584
DZA,"Revenue, General government, Percent of GDP",1997.0,Algeria,30.712
DZA,"Revenue, General government, Percent of GDP",1998.0,Algeria,25.213
DZA,"Revenue, General government, Percent of GDP",1999.0,Algeria,27.595
DZA,"Revenue, General government, Percent of GDP",2000.0,Algeria,35.265
DZA,"Revenue, General government, Percent of GDP",2001.0,Algeria,32.241
DZA,"Revenue, General government, Percent of GDP",2002.0,Algeria,32.709
DZA,"Revenue, General government, Percent of GDP",2003.0,Algeria,34.243
DZA,"Revenue, General government, Percent of GDP",2004.0,Algeria,33.445
DZA,"Revenue, General government, Percent of GDP",2005.0,Algeria,39.275
DZA,"Revenue, General government, Percent of GDP",2006.0,Algeria,40.707
DZA,"Revenue, General government, Percent of GDP",2007.0,Algeria,37.736
DZA,"Revenue, General government, Percent of GDP",2008.0,Algeria,45.092
DZA,"Revenue, General government, Percent of GDP",2009.0,Algeria,33.585
DZA,"Revenue, General government, Percent of GDP",2010.0,Algeria,33.742
DZA,"Revenue, General government, Percent of GDP",2011.0,Algeria,36.662
DZA,"Revenue, General government, Percent of GDP",2012.0,Algeria,35.995
DZA,"Revenue, General government, Percent of GDP",2013.0,Algeria,32.678
DZA,"Revenue, General government, Percent of GDP",2014.0,Algeria,29.802
DZA,"Revenue, General government, Percent of GDP",2015.0,Algeria,27.039
DZA,"Revenue, General government, Percent of GDP",2016.0,Algeria,25.332
DZA,"Revenue, General government, Percent of GDP",2017.0,Algeria,28.702
DZA,"Revenue, General government, Percent of GDP",2018.0,Algeria,30.096
DZA,"Revenue, General government, Percent of GDP",2019.0,Algeria,28.591
DZA,"Revenue, General government, Percent of GDP",2020.0,Algeria,26.987
DZA,"Revenue, General government, Percent of GDP",2021.0,Algeria,26.229
DZA,"Revenue, General government, Percent of GDP",2022.0,Algeria,29.734
DZA,"Revenue, General government, Percent of GDP",2023.0,Algeria,31.876
DZA,"Revenue, General government, Percent of GDP",2024.0,Algeria,22.995
DZA,Total natural resources rents (% of GDP),1991.0,Algeria,17.1441948451787
DZA,Total natural resources rents (% of GDP),1992.0,Algeria,16.3874531653913
DZA,Total natural resources rents (% of GDP),1993.0,Algeria,14.9124077932801
DZA,Total natural resources rents (% of GDP),1994.0,Algeria,16.433844006441
DZA,Total natural resources rents (% of GDP),1995.0,Algeria,18.8771195086714
DZA,Total natural resources rents (% of GDP),1996.0,Algeria,21.1719242100152
DZA,Total natural resources rents (% of GDP),1997.0,Algeria,20.3327344060761
DZA,Total natural resources rents (% of GDP),1998.0,Algeria,14.6270810412232
DZA,Total natural resources rents (% of GDP),1999.0,Algeria,18.6233051712637
DZA,Total natural resources rents (% of GDP),2000.0,Algeria,26.6868973861091
DZA,Total natural resources rents (% of GDP),2001.0,Algeria,23.6309412932778
DZA,Total natural resources rents (% of GDP),2002.0,Algeria,23.4709385218627
DZA,Total natural resources rents (% of GDP),2003.0,Algeria,24.452322612612
DZA,Total natural resources rents (% of GDP),2004.0,Algeria,26.1573130077943
DZA,Total natural resources rents (% of GDP),2005.0,Algeria,32.6800315430258
DZA,Total natural resources rents (% of GDP),2006.0,Algeria,34.1913224229422
DZA,Total natural resources rents (% of GDP),2007.0,Algeria,32.0600728476928
DZA,Total natural resources rents (% of GDP),2008.0,Algeria,32.865091355443
DZA,Total natural resources rents (% of GDP),2009.0,Algeria,24.2022509333631
DZA,Total natural resources rents (% of GDP),2010.0,Algeria,25.5383244245491
DZA,Total natural resources rents (% of GDP),2011.0,Algeria,28.5812899587159
DZA,Total natural resources rents (% of GDP),2012.0,Algeria,26.2525144621236
DZA,Total natural resources rents (% of GDP),2013.0,Algeria,24.2231338959379
DZA,Total natural resources rents (% of GDP),2014.0,Algeria,22.6123097835033
DZA,Total natural resources rents (% of GDP),2015.0,Algeria,14.9252527493911
DZA,Total natural resources rents (% of GDP),2016.0,Algeria,12.8191814025545
DZA,Total natural resources rents (% of GDP),2017.0,Algeria,15.372392970843
DZA,Total natural resources rents (% of GDP),2018.0,Algeria,20.7172028374976
DZA,Total natural resources rents (% of GDP),2019.0,Algeria,18.5236789388593
DZA,Total natural resources rents (% of GDP),2020.0,Algeria,14.0343770936226
DZA,Total natural resources rents (% of GDP),2021.0,Algeria,22.5902703479201
DZA,Total natural resources rents (% of GDP),2022.0,Algeria,22.5902703479201
DZA,Total natural resources rents (% of GDP),2023.0,Algeria,22.5902703479201
DZA,Total natural resources rents (% of GDP),2024.0,Algeria,22.5902703479201
DZA,Trade (% of GDP),1991.0,Algeria,52.7175867077307
DZA,Trade (% of GDP),1992.0,Algeria,49.1890842360411
DZA,Trade (% of GDP),1993.0,Algeria,44.9228133698634
DZA,Trade (% of GDP),1994.0,Algeria,48.5844377877809
DZA,Trade (% of GDP),1995.0,Algeria,55.1910052081435
DZA,Trade (% of GDP),1996.0,Algeria,53.7051478767794
DZA,Trade (% of GDP),1997.0,Algeria,52.2439115059386
DZA,Trade (% of GDP),1998.0,Algeria,45.0944505585079
DZA,Trade (% of GDP),1999.0,Algeria,50.9291093379713
DZA,Trade (% of GDP),2000.0,Algeria,62.8583436360347
DZA,Trade (% of GDP),2001.0,Algeria,54.5296491177208
DZA,Trade (% of GDP),2002.0,Algeria,56.5896052814114
DZA,Trade (% of GDP),2003.0,Algeria,57.7691353044878
DZA,Trade (% of GDP),2004.0,Algeria,61.3579975707176
DZA,Trade (% of GDP),2005.0,Algeria,66.8404602203906
DZA,Trade (% of GDP),2006.0,Algeria,65.9152919677621
DZA,Trade (% of GDP),2007.0,Algeria,67.5454733939763
DZA,Trade (% of GDP),2008.0,Algeria,71.0284922505261
DZA,Trade (% of GDP),2009.0,Algeria,64.2847547238993
DZA,Trade (% of GDP),2010.0,Algeria,63.4912159928425
DZA,Trade (% of GDP),2011.0,Algeria,62.2200899610479
DZA,Trade (% of GDP),2012.0,Algeria,60.7576393340605
DZA,Trade (% of GDP),2013.0,Algeria,59.151008157244
DZA,Trade (% of GDP),2014.0,Algeria,56.9235419669867
DZA,Trade (% of GDP),2015.0,Algeria,53.2046225904145
DZA,Trade (% of GDP),2016.0,Algeria,49.7609327925216
DZA,Trade (% of GDP),2017.0,Algeria,49.8208161712587
DZA,Trade (% of GDP),2018.0,Algeria,52.4361676779223
DZA,Trade (% of GDP),2019.0,Algeria,46.5068426081672
DZA,Trade (% of GDP),2020.0,Algeria,40.3897565625388
DZA,Trade (% of GDP),2021.0,Algeria,46.8370592599607
DZA,Trade (% of GDP),2022.0,Algeria,51.2023757404409
DZA,Trade (% of GDP),2023.0,Algeria,43.682914195572
DZA,Trade (% of GDP),2024.0,Algeria,43.682914195572
AGO,Economic Complexity,1991.0,Angola,-1.914
AGO,Economic Complexity,1992.0,Angola,-1.914
AGO,Economic Complexity,1993.0,Angola,-1.914
AGO,Economic Complexity,1994.0,Angola,-1.914
AGO,Economic Complexity,1995.0,Angola,-1.914
AGO,Economic Complexity,1996.0,Angola,-2.328
AGO,Economic Complexity,1997.0,Angola,-1.57
AGO,Economic Complexity,1998.0,Angola,-1.579
AGO,Economic Complexity,1999.0,Angola,-1.505
AGO,Economic Complexity,2000.0,Angola,-1.938
AGO,Economic Complexity,2001.0,Angola,-1.454
AGO,Economic Complexity,2002.0,Angola,-1.898
AGO,Economic Complexity,2003.0,Angola,-1.812
AGO,Economic Complexity,2004.0,Angola,-0.848
AGO,Economic Complexity,2005.0,Angola,-1.257
AGO,Economic Complexity,2006.0,Angola,-1.654
AGO,Economic Complexity,2007.0,Angola,-1.649
AGO,Economic Complexity,2008.0,Angola,-1.516
AGO,Economic Complexity,2009.0,Angola,-0.96
AGO,Economic Complexity,2010.0,Angola,-1.427
AGO,Economic Complexity,2011.0,Angola,-1.23
AGO,Economic Complexity,2012.0,Angola,-1.322
AGO,Economic Complexity,2013.0,Angola,-1.265
AGO,Economic Complexity,2014.0,Angola,-1.736
AGO,Economic Complexity,2015.0,Angola,-1.078
AGO,Economic Complexity,2016.0,Angola,-1.092
AGO,Economic Complexity,2017.0,Angola,-1.581
AGO,Economic Complexity,2018.0,Angola,-1.505
AGO,Economic Complexity,2019.0,Angola,-1.204
AGO,Economic Complexity,2020.0,Angola,-0.893
AGO,Economic Complexity,2021.0,Angola,-1.25
AGO,Economic Complexity,2022.0,Angola,-0.758
AGO,Economic Complexity,2023.0,Angola,-1.052
AGO,Economic Complexity,2024.0,Angola,-1.052
AGO,GDP (current US$),1991.0,Angola,10603784541.197
AGO,GDP (current US$),1992.0,Angola,8307810973.58848
AGO,GDP (current US$),1993.0,Angola,5768720421.61367
AGO,GDP (current US$),1994.0,Angola,4438321017.39068
AGO,GDP (current US$),1995.0,Angola,5538749259.94714
AGO,GDP (current US$),1996.0,Angola,7526421519.16979
AGO,GDP (current US$),1997.0,Angola,7648380195.59902
AGO,GDP (current US$),1998.0,Angola,6506221615.78722
AGO,GDP (current US$),1999.0,Angola,6152923310.44546
AGO,GDP (current US$),2000.0,Angola,9129594970.15301
AGO,GDP (current US$),2001.0,Angola,8936079117.73136
AGO,GDP (current US$),2002.0,Angola,15285592370.374
AGO,GDP (current US$),2003.0,Angola,17812704586.4397
AGO,GDP (current US$),2004.0,Angola,23552057679.4994
AGO,GDP (current US$),2005.0,Angola,36970900883.8109
AGO,GDP (current US$),2006.0,Angola,52381025141.4268
AGO,GDP (current US$),2007.0,Angola,65266415494.2584
AGO,GDP (current US$),2008.0,Angola,88538665084.8634
